organizations_id,CDPNAME,ADDCITY,COUNTRY,ORGTYPE,Sector,Size,Unrestricted_operating_bottomline,year
70519,Cleveland Cultural Gardens Federation,Cleveland,USA,501(c)3 nonprofit organization,Community,Small,-0.918029429833543,2021
70549,Caribbean Community in Philadelphia of CultureTrust Philadelphia,Philadelphia,USA,Program or department within a parent organization,Community,Small,1.887080999377612,2021
70573,Kontrapunktus,Long Beach,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,-0.0589116985790069,2021
70585,Jewish Women's Theatre,Santa Monica,USA,501(c)3 nonprofit organization,General Performing Arts,Medium,0.394538296592959,2021
70630,The Chamber Orchestra of Pittsburgh,Pittsburgh,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,0.8210671121155547,2021
70657,The Scoundrel and Scamp Theatre,Tucson,USA,501(c)3 nonprofit organization,Theater,Small,0.4422282675899592,2021
70786,Dancesequences Inc.,Oro Valley,USA,501(c)3 nonprofit organization,Dance,Small,0.6576184013143797,2021
70824,Philadelphia Women's Theatre Festival,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Small,-0.131754866448744,2021
70962,Santa Monica Youth Orchestra,Santa Monica,USA,501(c)3 nonprofit organization,Arts Education,Small,0.3168168910211328,2021
71070,Northern Ohio Youth Orchestras,Oberlin,USA,501(c)3 nonprofit organization,Arts Education,Small,0.2585896543115794,2021
71112,A.B.L.E. - Artists Breaking Limits & Expectations,Chicago,USA,501(c)3 nonprofit organization,General Performing Arts,Small,0.4855302374771656,2021
71138,"Cantabile, Inc.",Piscataway,USA,501(c)3 nonprofit organization,Music,Small,-0.1170114383061572,2021
72368,The National Society of The Colonial Dames of America in the Commonwea,Philadelphia,USA,Program or department within a parent organization,Other Museums,Small,0.1284933372016534,2021
72685,"A-WOL Dance Collective, Inc.",Portland,USA,501(c)3 nonprofit organization,Dance,Medium,0.1329073540671601,2021
72721,45th Parallel,Portland,USA,501(c)3 nonprofit organization,Music,Small,0.3401756725244106,2021
72733,Axiom Quartet,Houston,USA,501(c)3 nonprofit organization,Music,Small,0.0324046348131753,2021
73003,New Brunswick Chamber Orchestra,New Brunswick,USA,501(c)3 nonprofit organization,Community,Small,-0.0519067243987688,2021
73114,Praxis Fiber Workshop,Cleveland,USA,501(c)3 nonprofit organization,Community,Small,-0.0234394092797542,2021
73273,"Theatre du Reve, Inc.",Atlanta,USA,501(c)3 nonprofit organization,Theater,Small,0.3688387356013929,2021
73462,Marathon Center for the Peforming Arts,Findlay,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,-0.3083314392045265,2021
73471,SOLI Chamber Ensemble,San Antonio,USA,501(c)3 nonprofit organization,Music,Small,0.2341235637568298,2021
74416,Group Acorde,Houston,USA,501(c)3 nonprofit organization,Community,Small,-0.0853322304935208,2021
74924,The Halide Project,Philadelphia,USA,501(c)3 nonprofit organization,Community,Small,-0.2651926721415035,2021
75425,Performing Arts Center - Kent State University at Tuscarawas,New Philadelph,USA,Program or department within a,Performing Arts Centers,Small,0.0,2021
75518,Momentum-Excellence,Columbus,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.3512953473238978,2021
75524,"Art Central Foundation, Inc",Middletown,USA,501(c)3 nonprofit organization,Arts Education,Small,0.0202268835616438,2021
75530,The Young Shakespeareans,Pasadena,USA,Unincorporated or fiscally sponsored organization,Arts Education,Small,-0.0088726535790768,2021
75602,Priscilla R Tyson Cultural Arts Center,Columbus,USA,"Government agency, department,",Community,Medium,0.0265101631080299,2021
75686,Wave Pool Corp,Cincinnati,USA,501(c)3 nonprofit organization,Community,Medium,0.5643576095563545,2021
75908,Maroon Arts Group,Columbus,USA,501(c)3 nonprofit organization,Community,Medium,3.0846235442495247,2021
75968,FireFish Arts Inc.,Lorain,USA,501(c)3 nonprofit organization,Community,Small,-0.0334838105460323,2021
75989,Art Sparks,Cuyahoga Falls,USA,501(c)3 nonprofit organization,Arts Education,Small,-0.0434138322257982,2021
76013,Rubber City Shakespeare Company,Akron,USA,501(c)3 nonprofit organization,Theater,Small,-0.0856258034357835,2021
76070,NORTHEAST OHIO CENTER FOR CHOREOGRAPHY,Akron,USA,501(c)3 nonprofit organization,Community,Medium,-0.1477345682260695,2021
76478,Defiance Community Cultural Counci,Defiance,USA,501(c)3 nonprofit organization,Community,Medium,0.4107099598027501,2021
76500,Chamber Music Amici,Eugene,USA,501(c)3 nonprofit organization,Music,Medium,-0.3219165821349722,2021
76506,SOUNDS Academy,Phoenix,USA,501(c)3 nonprofit organization,Community,Medium,0.2950545770091494,2021
76534,"Collaborative Theatre Project, Inc.",Medford,USA,501(c)3 nonprofit organization,Theater,Small,0.0318544776577084,2021
76635,Cleveland Chamber Choir,Richmond Heights,USA,501(c)3 nonprofit organization,Music,Small,-0.2593629509565559,2021
76698,Carolyn Farrell Foundation,Westlake,USA,501(c)3 nonprofit organization,Community,Small,0.3779026565112391,2021
76791,Southwest Ballet Theatre,Litchfield Par,USA,501(c)3 nonprofit organization,Dance,Small,0.1501693862153645,2021
76900,Dunham Tavern Museum,Cleveland,USA,501(c)3 nonprofit organization,Other Museums,Small,0.2181443766742581,2021
76932,Queen City Opera,Cincinnati,USA,501(c)3 nonprofit organization,Opera,Small,1.4747472350121045,2021
76968,"Prescott Chorale, Inc",Prescott,USA,501(c)3 nonprofit organization,Music,Small,0.081061778359719,2021
76979,Summer Youth Musical Theatre Program,Globe,USA,Program or department within a,Arts Education,Small,-0.1021324354657687,2021
76980,Arts Alliance of the White Mountains,Show Low,USA,501(c)3 nonprofit organization,Community,Small,0.9642936513815838,2021
76983,Verdigris Ensemble,Dallas,USA,501(c)3 nonprofit organization,Community,Small,0.3405902208851522,2021
77007,Esperanza Dance Project,Tucson,USA,501(c)3 nonprofit organization,Dance,Small,0.868387271130329,2021
77064,WACO Theater Center,North Hollywood,USA,501(c)3 nonprofit organization,Community,Large,0.7161236211319348,2021
77130,The Houston Choral Society,Houston,USA,501(c)3 nonprofit organization,General Performing Arts,Small,0.2555565577044491,2021
77463,PhilHarmonia,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,0.0630540558554955,2021
77553,We Are the Seeds of CultureTrust Greater Philadelphia,Philadelphia,USA,501(c)3 nonprofit organization,Community,Small,0.4515222541458742,2021
77567,Philadelphia Wind Symphony,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,-1.0,2021
77576,Beyond the Bars Inc.,Philadelphia,USA,501(c)3 nonprofit organization,Arts Education,Small,0.709477389029106,2021
77591,Tucson Concert Band,Oro Valley,USA,501(c)3 nonprofit organization,Music,Small,0.5301611090295991,2021
78017,Chicago Cultural Performing Arts Media Alliance,Chicago,USA,501(c)3 nonprofit organization,Community,Small,-0.4067796610169492,2021
78133,The Hopi School,Kykotsmovi,USA,501(c)3 nonprofit organization,Arts Education,Small,-0.4621574306315794,2021
78618,Meztli Projects,Los Angeles,USA,501(c)3 nonprofit organization,Community,Small,-0.3495631864910292,2021
78773,Portland Street Art Alliance,Portland,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.1181175608686326,2021
79678,Japanese Friendship Garden of Phoenix,Phoenix,USA,501(c)3 nonprofit organization,Community,Medium,0.5675537384321598,2021
80918,Aurora Classical of CultureTrust Greater Philadelphia,Philadelphia,USA,Unincorporated or fiscally sponsored organization,Music,Small,-0.0068999507146377,2021
80926,Artsi Inc,Philadelphia,USA,501(c)3 nonprofit organization,General Performing Arts,Small,0.4528205128205128,2021
183,Philadelphia Sketch Club,Philadelphia,USA,501(c)3 nonprofit organization,Community,Small,-0.274806162408411,2022
231,Philadelphia Museum of Art,Philadelphia,USA,501(c)3 nonprofit organization,Art Museums,Large,-0.1335893890723682,2022
248,Theatre Exile,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Medium,-0.0206698449331456,2022
257,"Act II Playhouse, Ltd.",Ambler,USA,501(c)3 nonprofit organization,Theater,Medium,0.5148062836177826,2022
259,InterAct Theatre Company,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Medium,0.1148016472014394,2022
366,Philadelphia Young Playwrights,Philadelphia,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.0580502833565659,2022
369,Contemporary Craft,Pittsburgh,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.1676969568400729,2022
393,The Galleries at Moore College of Art and Design,Philadelphia,USA,Program or department within a parent organizatio,Community,Medium,0.0928834298909345,2022
413,Community Education Center,Philadelphia,USA,501(c)3 nonprofit organization,Community,Small,0.4142814127315881,2022
418,Enchantment Theatre Company,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Small,0.6697713055261644,2022
446,Squonk Opera,Pittsburgh,USA,501(c)3 nonprofit organization,General Performing Arts,Medium,0.0425107164137394,2022
459,Azuka Theatre Collective,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Small,-0.0762951062778052,2022
465,Chamber Music Pittsburgh,Pittsburgh,USA,501(c)3 nonprofit organization,Music,Medium,-0.2638323845085372,2022
467,"Tempesta di Mare, Inc.",Philadelphia,USA,501(c)3 nonprofit organization,Music,Medium,0.072562857340224,2022
491,"Piffaro, The Renaissance Band",Philadelphia,USA,501(c)3 nonprofit organization,Music,Medium,0.1142198259950141,2022
497,1812 Productions,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Medium,0.1548586644121915,2022
519,River City Brass Band,Pittsburgh,USA,501(c)3 nonprofit organization,Music,Large,0.1580948506933774,2022
589,Allens Lane Art Center,Philadelphia,USA,501(c)3 nonprofit organization,Community,Medium,0.1642280950021201,2022
641,Pittsburgh New Music Ensemble,Pittsburgh,USA,501(c)3 nonprofit organization,Music,Medium,-0.1507839761393102,2022
667,First Person Arts,Philadelphia,USA,501(c)3 nonprofit organization,Community,Medium,-0.0506052854609313,2022
669,American Swedish Historical Museum,Philadelphia,USA,501(c)3 nonprofit organization,Other Museums,Medium,-0.0021059794564343,2022
677,Commonwealth Youthchoirs,Philadelphia,USA,501(c)3 nonprofit organization,Music,Large,0.0453146272140688,2022
685,Anne-Marie Mulgrew and Dancers Co.,Philadelphia,USA,501(c)3 nonprofit organization,Dance,Small,0.0083224115334207,2022
689,"Ebenezer Maxwell Mansion, Inc.",Philadelphia,USA,501(c)3 nonprofit organization,Other Museums,Small,-0.0842551705856872,2022
693,Curio Theatre Company,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Small,-0.0501627191300671,2022
717,Kulu Mele African American Dance Ensemble,District 9,USA,501(c)3 nonprofit organization,Dance,Small,-0.1400327242977911,2022
725,Philadelphia Dance Projects,Philadelphia,USA,501(c)3 nonprofit organization,Dance,Small,0.6312540662339929,2022
774,Lyra Society,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,0.0382108680072509,2022
792,Anna Crusis Feminist Choir,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,-0.3539416084162959,2022
797,Hidden City Philadelphia of CultureTrust,Philadelphia,USA,Program or department within a parent organizatio,Community,Small,0.039975854957279,2022
916,1807 & Friends,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,-0.152191095108457,2022
929,Cumberland Valley School of Music,Chambersburg,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.0645085580348538,2022
938,Slought Foundation,Philadelphia,USA,501(c)3 nonprofit organization,Community,Medium,-0.1443694363557135,2022
966,"Frick Art & Historical Center, Inc.",Pittsburgh,USA,501(c)3 nonprofit organization,Art Museums,Medium,0.2045216683181994,2022
1144,"Center Stage Associates, Inc.",Baltimore,USA,501(c)3 nonprofit organization,Theater,Large,-0.0708869724792147,2022
1147,Towson University Asian Arts & Culture Center,Towson,USA,Program or department within a,Community,Small,0.2858371341178007,2022
1165,Baltimore Classical Guitar Society,Timonium,USA,501(c)3 nonprofit organization,Music,Small,0.6339982517344841,2022
1167,International Ballet Exchange,Philadelphia,USA,501(c)3 nonprofit organization,Dance,Small,-0.1097759823723834,2022
1172,Nashirah,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,-0.3858121784085644,2022
1207,Concord School House and Upper Burying Ground of Germantown,Philadelphia,USA,501(c)3 nonprofit organization,Other Museums,Small,-0.0535697488477095,2022
1209,Philadelphia Guild of Hand Weavers,Philadelphia,USA,501(c)3 nonprofit organization,Community,Small,0.3312569877016451,2022
1214,"Danse4Nia Repertory Ensemble, Inc.",Philadelphia,USA,501(c)3 nonprofit organization,General Performing Arts,Small,0.1634300593670603,2022
1221,West Park Cultural Center,Philadelphia,USA,501(c)3 nonprofit organization,Community,Small,0.1508324321437631,2022
1239,Inis Nua Theatre Company,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Small,-0.1694558756287151,2022
1288,MacGuffin Theatre & Film Company,Philadelphia,USA,501(c)3 nonprofit organization,Theater,Small,-0.0489972135264371,2022
1319,Theatre Project,Baltimore,USA,501(c)3 nonprofit organization,Theater,Small,0.3485007492337975,2022
1340,"Community Concerts at Second, Inc.",Baltimore,USA,501(c)3 nonprofit organization,Music,Small,0.0935384953698047,2022
1555,"Dance Baltimore, Inc.",Towson,USA,501(c)3 nonprofit organization,Dance,Small,0.8562635950168084,2022
1642,San Francisco Opera Association,San Francisco,USA,501(c)3 nonprofit organization,Opera,Large,0.0204831392033564,2022
1679,San Jose Museum of Quilts & Textiles,San Jose,USA,501(c)3 nonprofit organization,Art Museums,Small,-0.0502118083300823,2022
1728,San Jose Institute of Contemporary Art,San Jose,USA,501(c)3 nonprofit organization,Community,Medium,-0.2901394172484428,2022
1730,"New Musicals Inc., dba Academy for New Musical Theatre",North Hollywo,USA,501(c)3 nonprofit organization,Theater,Small,0.0143931039633757,2022
1752,Santa Rosa Symphony Association,Santa Rosa,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,-0.1052215272505232,2022
1759,Los Angeles Choreographers and Dancers Inc.,Los Angeles,USA,501(c)3 nonprofit organization,Dance,Medium,0.0695506473724295,2022
1765,Opera San Jose,San Jose,USA,501(c)3 nonprofit organization,Opera,Large,-0.0028929557445049,2022
1778,"South Bay Chamber Music Society, Inc.",Palos Verdes,USA,501(c)3 nonprofit organization,Music,Small,0.1046208465080157,2022
1788,In The Band,Santa Monica,USA,501(c)3 nonprofit organization,Community,Medium,-0.3215842347250644,2022
1817,Piano Spheres,Los Angeles,USA,501(c)3 nonprofit organization,Music,Small,-0.1107320720456093,2022
1819,MACLA,San Jose,USA,501(c)3 nonprofit organization,Community,Medium,1.126201759841028,2022
1828,SFJAZZ,San Francisco,USA,501(c)3 nonprofit organization,Performing Arts Centers,Large,0.2410859824752134,2022
1850,PlayGround,San Francisco,USA,501(c)3 nonprofit organization,Theater,Medium,0.3904574730984024,2022
1880,The Actors' Gang,Culver City,USA,501(c)3 nonprofit organization,Theater,Medium,-0.4405140083245786,2022
1898,Community Music Center,San Francisco,USA,501(c)3 nonprofit organization,Arts Education,Large,0.195515416746855,2022
1919,Vivace Youth Chorus of San Jose,San Jose,USA,501(c)3 nonprofit organization,Arts Education,Small,0.0085576837548551,2022
1953,Santa Monica Symphony,Santa Monica,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,-0.0066426177432597,2022
1975,"Benita Bike's DanceArt, Inc.",Sunland,USA,501(c)3 nonprofit organization,Dance,Small,-0.0297612831812201,2022
1998,The Verdi Chorus,Santa Monica,USA,501(c)3 nonprofit organization,Music,Small,-0.001526180861006,2022
2016,City Lights Theater Company of San Jose,San Jose,USA,501(c)3 nonprofit organization,Theater,Medium,0.0144666583881783,2022
2033,Chamber Music Palisades,Pacific Palis,USA,501(c)3 nonprofit organization,Music,Small,0.1033393765717293,2022
2067,Luther Burbank Memorial Foundation DBA Luther Burbank Center for the A,Santa Rosa,USA,501(c)3 nonprofit organization,Performing Arts Centers,Large,0.0640443877886291,2022
2175,LA Freewaves,Los Angeles,USA,501(c)3 nonprofit organization,Community,Small,0.0824487554904831,2022
2215,"Shotgun Players, Inc.",Berkeley,USA,501(c)3 nonprofit organization,Theater,Medium,0.9936576828169628,2022
2259,The Philadelphia Chamber Ensemble,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,-0.7272034368070953,2022
2352,Pittsburgh Savoyards Inc,Pittsburgh,USA,501(c)3 nonprofit organization,Music,Small,0.5346285497814999,2022
2359,Symphony Silicon Valley,San Jose,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,0.1137444156551244,2022
2376,San Jose Youth Symphony,San Jose,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.0316757360254801,2022
2439,Abhinaya Dance Company of San Jose,San Jose,USA,501(c)3 nonprofit organization,Dance,Medium,0.2935031521355863,2022
2473,TheatreWorks Silicon Valley,Menlo Park,USA,501(c)3 nonprofit organization,Theater,Large,0.1125046582659802,2022
2490,Theatre West,Los Angeles,USA,501(c)3 nonprofit organization,General Performing Arts,Medium,0.0014559722203234,2022
2535,Luna Dance Institute,Berkeley,USA,501(c)3 nonprofit organization,Dance,Medium,1.8953739667610825,2022
2555,Deborah Slater Dance Theater,San Francisco,USA,501(c)3 nonprofit organization,General Performing Arts,Small,0.502001728015618,2022
2560,Independent Shakespeare Co.,Los Angeles,USA,501(c)3 nonprofit organization,Theater,Medium,0.2089234814888808,2022
2577,Culture Shock Los Angeles,San Pedro,USA,501(c)3 nonprofit organization,Dance,Small,-0.2495498817761773,2022
2615,Teatro Vision de San Jose,San Jose,USA,501(c)3 nonprofit organization,Theater,Medium,0.3234991598845479,2022
2684,Overtone Industries,Los Angeles,USA,501(c)3 nonprofit organization,Opera,Small,-0.0116297792610808,2022
2792,"INCA, the Peruvian Ensemble",Los Angeles,USA,501(c)3 nonprofit organization,Music,Small,0.223236033249565,2022
2805,South Park Theatre,South Park To,USA,501(c)3 nonprofit organization,Community,Small,0.1468426527514878,2022
2822,Other Minds,San Francisco,USA,501(c)3 nonprofit organization,Music,Medium,0.0276854192601463,2022
2898,City Garage,Santa Monica,USA,501(c)3 nonprofit organization,Theater,Small,-0.0748102638236357,2022
2905,San Fernando Valley Youth Chorus Inc,Canoga Park,USA,501(c)3 nonprofit organization,Music,Small,0.0687822755289022,2022
2926,Flyaway Productions,San Francisco,USA,501(c)3 nonprofit organization,Dance,Medium,0.8372256073320756,2022
2961,Cleveland Public Theatre,Cleveland,USA,501(c)3 nonprofit organization,Theater,Medium,0.0094637690939606,2022
3011,The Music Circle,Pasadena,USA,501(c)3 nonprofit organization,Music,Small,1.0080532685472623,2022
3023,Automata Arts,Los Angeles,USA,501(c)3 nonprofit organization,Theater,Small,-0.22805721900236,2022
3024,"Friends of Olympia Station, Inc",Felton,USA,501(c)3 nonprofit organization,Dance,Small,-0.1390830406850162,2022
3039,Theatre Movement Bazaar,Van Nuys,USA,501(c)3 nonprofit organization,Theater,Small,-0.3818406222346421,2022
3058,Santa Monica Theatre Guild,Santa Monica,USA,501(c)3 nonprofit organization,Theater,Small,0.0176878377000713,2022
3063,San Francisco Boys Chorus,San Francisco,USA,501(c)3 nonprofit organization,Music,Large,-0.0426865677194457,2022
3065,New Hazlett Center for the Performing Arts,Pittsburgh,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.9281669488200218,2022
3112,Highways Performance Space,Santa Monica,USA,501(c)3 nonprofit organization,Performing Arts Centers,Small,-0.2293794610059871,2022
3123,TA'YER,Pasadena,USA,501(c)3 nonprofit organization,Theater,Small,0.0121703853955375,2022
3136,Los Angeles Doctors Symphony Orchestra,Culver City,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,0.2127913530718477,2022
3150,Center for Cultural Innovation,Los Angeles,USA,501(c)3 nonprofit organization,Community,Large,0.2796609724001254,2022
3166,Angeles Chorale,Woodland Hill,USA,501(c)3 nonprofit organization,Music,Small,-0.12532423593098,2022
3179,Idris Ackamoor & Cultural Odyssey,San Francisco,USA,501(c)3 nonprofit organization,Community,Medium,0.3573200312703202,2022
3189,San Jose Museum of Art,San Jose,USA,501(c)3 nonprofit organization,Art Museums,Medium,-0.0516586461854893,2022
3215,Kenneth Walker Dance Project,Lomita,USA,501(c)3 nonprofit organization,Dance,Small,0.466130114017438,2022
3216,"About Productions, Inc.",Pasadena,USA,501(c)3 nonprofit organization,Theater,Small,-0.1743988077319765,2022
3246,Yerba Buena Center for the Arts,San Francisco,USA,501(c)3 nonprofit organization,Community,Large,0.0323667968876139,2022
3268,"LA Commons, a project of Community Partners",Los Angeles,USA,Unincorporated or fiscally spo,Community,Medium,0.1823025982247696,2022
3287,501 (see three) ARTS,Los Angeles,USA,501(c)3 nonprofit organization,Community,Small,0.0968243349598614,2022
3380,StageWrite,San Francisco,USA,Unincorporated or fiscally spo,Arts Education,Small,0.0223444038501568,2022
3484,"Kitka, Inc.",Oakland,USA,501(c)3 nonprofit organization,Music,Medium,0.0308723930911765,2022
3501,San Jose Children's Discovery Museum,San Jose,USA,501(c)3 nonprofit organization,Other Museums,Large,0.3316552020160115,2022
3506,San Jose Symphonic Choir,San Jose,USA,501(c)3 nonprofit organization,Music,Small,-0.0705293673801675,2022
3528,Philadelphia Gay Men's Chorus,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,0.3659475720915881,2022
3689,Timken Museum of Art,San Diego,USA,501(c)3 nonprofit organization,Art Museums,Medium,-0.4825603032025056,2022
3696,The Victory Theatre Center,Burbank,USA,501(c)3 nonprofit organization,Theater,Small,-0.2226585692717433,2022
3704,Dance Studio Showtime-Katusha,Winnetka,USA,501(c)3 nonprofit organization,Dance,Small,0.0,2022
3734,Jacarandamusic,Los Angeles,USA,501(c)3 nonprofit organization,Music,Medium,-0.2915438725474925,2022
3740,Whittier Community Theatre,Whittier,USA,501(c)3 nonprofit organization,Theater,Small,0.1193561368209255,2022
3747,Aimusic School,San Jose,USA,501(c)3 nonprofit organization,Community,Medium,0.0123249227683178,2022
3851,San Jose Chamber Orchestra,San Jose,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.34653949498906,2022
3861,Steinway Society The Bay Area,San Jose,USA,501(c)3 nonprofit organization,Arts Education,Small,0.2947896770754675,2022
3869,Los Angeles Youth Symphony Orchestra,Los Angeles,USA,501(c)3 nonprofit organization,Music,Medium,0.0095505157175959,2022
3901,"Kaisahan of San Jose Dance Co., Inc.",San Jose,USA,501(c)3 nonprofit organization,Community,Small,0.0584836653331777,2022
4039,Los Angeles Theatre Academy,Los Angeles,USA,501(c)3 nonprofit organization,Arts Education,Small,-0.0103403778454433,2022
4114,CubaCaribe,San Francisco,USA,501(c)3 nonprofit organization,General Performing Arts,Medium,0.4766277590308126,2022
4306,CA LGBT Arts Alliance,Los Angeles,USA,501(c)3 nonprofit organization,Community,Small,0.6304347826086957,2022
4520,Mascher Dance,Philadelphia,USA,501(c)3 nonprofit organization,General Performing Arts,Small,-0.1723763897676941,2022
4539,Remy Bumppo Theatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,-0.0187749416822501,2022
4618,Teatro Vista..Theater with a View,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,-0.1019735822945605,2022
4981,Grand Vision Foundation,San Pedro,USA,501(c)3 nonprofit organization,Community,Medium,0.2779907094861841,2022
5052,About Face Theatre Collective,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,0.1087544910561433,2022
5054,"Arts Are Essential, Inc.",Acton,USA,501(c)3 nonprofit organization,Arts Education,Small,0.1707644962747003,2022
5128,"Drama Studio, Inc.",Springfield,USA,501(c)3 nonprofit organization,Arts Education,Small,0.6513577097335123,2022
5162,Steppenwolf Theatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Large,0.9740714824311986,2022
5173,Playwrights Horizons Inc.,New York,USA,501(c)3 nonprofit organization,Theater,Large,0.2636569251134816,2022
5253,Chicago Shakespeare Theater,Chicago,USA,501(c)3 nonprofit organization,Theater,Large,0.2265550570148495,2022
5288,Schola Antiqua of Chicago,Oak Park,USA,501(c)3 nonprofit organization,Music,Small,0.0250544865227353,2022
5290,The Factory Theater,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,-0.402973929114822,2022
5371,Orion Chamber Ensemble,Addison,USA,501(c)3 nonprofit organization,Music,Small,0.2053088985452484,2022
5419,Villa Musica,San Diego,USA,501(c)3 nonprofit organization,Music,Large,0.4713682247006964,2022
5478,Project Danztheatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,-0.1933329192932335,2022
5513,Chicago Dance Crash,Chicago,USA,501(c)3 nonprofit organization,Dance,Medium,-0.1766878128144769,2022
5617,Trap Door Theatre,Chicago,USA,501(c)3 nonprofit organization,Community,Small,0.0093842057843961,2022
5629,A Noise Within,Pasadena,USA,501(c)3 nonprofit organization,Theater,Large,0.5211355366214264,2022
5640,Steep Theatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,0.9960592347773732,2022
5645,The Neo-Futurists,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,-0.1885651137090676,2022
5657,The Plagiarists,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,0.1364192852562234,2022
5685,"Triboro Youth Theatre, Inc.",Attleboro,USA,501(c)3 nonprofit organization,Theater,Small,-0.2764256292189384,2022
5756,Northampton Community Music Center,Northampton,USA,501(c)3 nonprofit organization,Music,Medium,0.3686968897188661,2022
5816,"Metropolitan Wind Symphony, Inc.",Jamaica Plain,USA,501(c)3 nonprofit organization,Music,Small,-0.0499212805038047,2022
5826,Greater Columbus Arts Council,Columbus,USA,501(c)3 nonprofit organization,Community,Large,0.0853231575366111,2022
5834,The Dance Center of Columbia College Chicago,Chicago,USA,Program or department within a,General Performing Arts,Medium,0.0043115868278511,2022
5837,The Cleveland Museum of Natural History,Cleveland,USA,501(c)3 nonprofit organization,Other Museums,Large,-0.8658014366848314,2022
5843,Manifest Creative Research Gallery and Drawing Center,Cincinnati,USA,501(c)3 nonprofit organization,Community,Medium,-0.1159962639208801,2022
5845,"Central Ohio Symphony, Inc.",Delaware,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,0.0721539643265476,2022
5889,Art House,Cleveland,USA,501(c)3 nonprofit organization,Community,Medium,0.0585832706749468,2022
5894,The Music Settlement,Cleveland,USA,501(c)3 nonprofit organization,Arts Education,Large,0.3183015051226212,2022
5895,Playhouse Square Foundation,Cleveland,USA,501(c)3 nonprofit organization,Performing Arts Centers,Large,0.2281109356611692,2022
5899,Cleveland Play House,Cleveland,USA,501(c)3 nonprofit organization,Theater,Large,0.0037710070696738,2022
5930,Available Light Theatre,Columbus,USA,501(c)3 nonprofit organization,Theater,Small,0.8188950312820683,2022
5946,Zanesville Museum of Art,Zanesville,USA,501(c)3 nonprofit organization,Art Museums,Small,-0.2901794838171587,2022
5951,Victoria Theatre Association (DBA Dayton Live),Dayton,USA,501(c)3 nonprofit organization,Performing Arts Centers,Large,0.6971270654642682,2022
5954,North Coast Men's Chorus,Lakewood,USA,501(c)3 nonprofit organization,Music,Medium,0.0184414800427818,2022
5962,The West Shore Chorale,Lakewood,USA,501(c)3 nonprofit organization,Music,Small,0.2111054871304576,2022
5977,Roots of American Music,Cleveland,USA,501(c)3 nonprofit organization,Arts Education,Small,-0.0708689006062896,2022
6019,"Foluke Cultural Arts Center, Inc.",CLEVELAND,USA,501(c)3 nonprofit organization,Community,Medium,0.2231444518139383,2022
6029,Pakachoag Music School of Greater Worcester,Worcester,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.0410540393968398,2022
6036,Musical Arts Association,Cleveland,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,-0.3810503903477644,2022
6040,The Musical Theater Project,Independence,USA,501(c)3 nonprofit organization,Theater,Medium,-0.3402793787686423,2022
6089,Rainey Institute,Cleveland,USA,501(c)3 nonprofit organization,Music,Large,-0.3726838201250566,2022
6104,DANCECleveland,Cleveland,USA,501(c)3 nonprofit organization,Dance,Medium,0.2697650102650599,2022
